날짜,관광지명,관광객수
2013.04,일출랜드,69260
2013.04,정방폭포,70093
2013.04,제주민속촌박물관,0
2013.04,제주조각공원,1748
2013.04,제주추사관,7672
2013.04,중문주상절리대,169060
2013.04,천제연폭포,50108
2013.04,천지연폭포,154070
2013.04,카멜리아힐,0
2013.04,테디베어뮤지엄,28500
2013.04,퍼시픽랜드,0
2013.04,아쿠아플라넷,0
2013.04,화락원,0
2013.05,(주)제주미니미니랜드,0
2013.05,국립제주박물관,52045
2013.05,도립미술관,0
2013.05,만장굴관광지,59846
2013.05,목석원,0
2013.05,민속자연사박물관,78766
2013.05,비자림,54026
2013.05,산굼부리,0
2013.05,삼성혈,0
2013.05,삼양선사유적지,4437
2013.05,생각하는 정원,0
2013.05,절물자연휴양림,79485
2013.05,제주도립 김창열미술관,0
2013.05,제주돌문화공원,33911
2013.05,제주러브랜드,0
2013.05,제주목관아지,18482
2013.05,제주별빛누리공원,6108
2013.05,제주항일기념관,12930
2013.05,한라산국립공원,135758
2013.05,한림공원,0
2013.05,항몽 유적지,16111
2013.05,해녀 박물관,30402
2013.05,감귤박물관,5270
2013.05,기당미술관,946
2013.05,마라해양도립공원,47101
2013.05,박물관은살아있다,0
2013.05,산방산,94817
2013.05,서귀포도립해양공원,21267
2013.05,서귀포자연휴양림,9412
2013.05,서복전시관,3231
2013.05,성산일출봉,241942
2013.05,소리섬박물관,0
2013.05,소인국테마파크,52126
2013.05,신영영화박물관,0
2013.05,아프리카박물관,0
2013.05,여미지식물원,49072
2013.05,이중섭미술관,14581
2013.05,익스트림 아일랜드,0
2013.05,일출랜드,76754
2013.05,정방폭포,86339
2013.05,제주민속촌박물관,0
2013.05,제주조각공원,1768
2013.05,제주추사관,10679
2013.05,중문주상절리대,190620
2013.05,천제연폭포,55240
2013.05,천지연폭포,170885
2013.05,카멜리아힐,0
2013.05,테디베어뮤지엄,32000
2013.05,퍼시픽랜드,0
2013.05,아쿠아플라넷,0
2013.05,화락원,0
2013.06,(주)제주미니미니랜드,0
2013.06,국립제주박물관,36803
2013.06,도립미술관,0
2013.06,만장굴관광지,56012
2013.06,목석원,0
2013.06,민속자연사박물관,36628
2013.06,비자림,41271
2013.06,산굼부리,0
2013.06,삼성혈,0
2013.06,삼양선사유적지,3381
2013.06,생각하는 정원,0
2013.06,절물자연휴양림,62876
2013.06,제주도립 김창열미술관,0
2013.06,제주돌문화공원,19764
2013.06,제주러브랜드,0
2013.06,제주목관아지,13162
2013.06,제주별빛누리공원,4162
2013.06,제주항일기념관,11486
2013.06,한라산국립공원,105521
2013.06,한림공원,0
2013.06,항몽 유적지,23185
2013.06,해녀 박물관,20185
2013.06,감귤박물관,4803
2013.06,기당미술관,894
2013.06,마라해양도립공원,26423
2013.06,박물관은살아있다,0
2013.06,산방산,51364
2013.06,서귀포도립해양공원,16317
2013.06,서귀포자연휴양림,10773
2013.06,서복전시관,2282
2013.06,성산일출봉,150160
2013.06,소리섬박물관,0
2013.06,소인국테마파크,34236
2013.06,신영영화박물관,0
2013.06,아프리카박물관,0
2013.06,여미지식물원,35435
2013.06,이중섭미술관,10666
2013.06,익스트림 아일랜드,0
2013.06,일출랜드,35091
2013.06,정방폭포,67256
2013.06,제주민속촌박물관,0
2013.06,제주조각공원,1012
2013.06,제주추사관,4971
2013.06,중문주상절리대,111790
2013.06,천제연폭포,47035
2013.06,천지연폭포,119153
2013.06,카멜리아힐,0
2013.06,테디베어뮤지엄,38250
2013.06,퍼시픽랜드,0
2013.06,아쿠아플라넷,0
2013.06,화락원,0
2013.07,(주)제주미니미니랜드,0
2013.07,국립제주박물관,26948
2013.07,도립미술관,0
2013.07,만장굴관광지,79197
2013.07,목석원,0
2013.07,민속자연사박물관,19500
2013.07,비자림,43400
2013.07,산굼부리,0
2013.07,삼성혈,0
2013.07,삼양선사유적지,2980
2013.07,생각하는 정원,0
2013.07,절물자연휴양림,45452
2013.07,제주도립 김창열미술관,0
2013.07,제주돌문화공원,21596
2013.07,제주러브랜드,0
2013.07,제주목관아지,12866
2013.07,제주별빛누리공원,7227
2013.07,제주항일기념관,11526
2013.07,한라산국립공원,80365
2013.07,한림공원,0
2013.07,항몽 유적지,11246
2013.07,해녀 박물관,34622
2013.07,감귤박물관,4359
2013.07,기당미술관,655
2013.07,마라해양도립공원,17888
2013.07,박물관은살아있다,0
2013.07,산방산,26909
2013.07,서귀포도립해양공원,11013
2013.07,서귀포자연휴양림,24626
2013.07,서복전시관,1517
2013.07,성산일출봉,121547
2013.07,소리섬박물관,0
2013.07,소인국테마파크,0
2013.07,신영영화박물관,0
2013.07,아프리카박물관,0
2013.07,여미지식물원,0
2013.07,이중섭미술관,16979
2013.07,익스트림 아일랜드,0
2013.07,일출랜드,21157
2013.07,정방폭포,78496
2013.07,제주민속촌박물관,0
2013.07,제주조각공원,7971
2013.07,제주추사관,4520
2013.07,중문주상절리대,91015
2013.07,천제연폭포,46119
2013.07,천지연폭포,107179
2013.07,카멜리아힐,0
2013.07,테디베어뮤지엄,50785
2013.07,퍼시픽랜드,0
2013.07,아쿠아플라넷,0
2013.07,화락원,0
2013.08,(주)제주미니미니랜드,0
2013.08,국립제주박물관,34200
2013.08,도립미술관,0
2013.08,만장굴관광지,116014
2013.08,목석원,0
2013.08,민속자연사박물관,25782
2013.08,비자림,56252
2013.08,산굼부리,0
2013.08,삼성혈,0
2013.08,삼양선사유적지,2326
2013.08,생각하는 정원,0
2013.08,절물자연휴양림,51976
2013.08,제주도립 김창열미술관,0
2013.08,제주돌문화공원,24478
2013.08,제주러브랜드,0
2013.08,제주목관아지,9558
2013.08,제주별빛누리공원,11706
2013.08,제주항일기념관,12281
2013.08,한라산국립공원,88995
2013.08,한림공원,0
2013.08,항몽 유적지,12201
2013.08,해녀 박물관,19714
2013.08,감귤박물관,6104
2013.08,기당미술관,791
2013.08,마라해양도립공원,24981
2013.08,박물관은살아있다,0
2013.08,산방산,36644
2013.08,서귀포도립해양공원,18627
2013.08,서귀포자연휴양림,33333
2013.08,서복전시관,3761
2013.08,성산일출봉,132532
2013.08,소리섬박물관,0
2013.08,소인국테마파크,0
2013.08,신영영화박물관,0
2013.08,아프리카박물관,0
2013.08,여미지식물원,0
2013.08,이중섭미술관,24543
2013.08,익스트림 아일랜드,0
2013.08,일출랜드,27099
2013.08,정방폭포,114597
2013.08,제주민속촌박물관,0
2013.08,제주조각공원,8890
2013.08,제주추사관,5211
2013.08,중문주상절리대,111185
2013.08,천제연폭포,62617
2013.08,천지연폭포,145088
2013.08,카멜리아힐,0
2013.08,테디베어뮤지엄,64823
2013.08,퍼시픽랜드,0
2013.08,아쿠아플라넷,0
2013.08,화락원,0
2013.09,(주)제주미니미니랜드,0
2013.09,국립제주박물관,29665
2013.09,도립미술관,0
2013.09,만장굴관광지,56094
2013.09,목석원,0
2013.09,민속자연사박물관,34283
2013.09,비자림,44704
2013.09,산굼부리,0
2013.09,삼성혈,0
2013.09,삼양선사유적지,2790
2013.09,생각하는 정원,0
2013.09,절물자연휴양림,37409
2013.09,제주도립 김창열미술관,0
2013.09,제주돌문화공원,33494
2013.09,제주러브랜드,0
2013.09,제주목관아지,10863
2013.09,제주별빛누리공원,7237
2013.09,제주항일기념관,10448
2013.09,한라산국립공원,91364
2013.09,한림공원,0
2013.09,항몽 유적지,10163
2013.09,해녀 박물관,8847
2013.09,감귤박물관,4182
2013.09,기당미술관,710
2013.09,마라해양도립공원,7509
2013.09,박물관은살아있다,0
2013.09,산방산,35163
2013.09,서귀포도립해양공원,12364
2013.09,서귀포자연휴양림,21818
2013.09,서복전시관,5516
2013.09,성산일출봉,141220
2013.09,소리섬박물관,0
2013.09,소인국테마파크,0
2013.09,신영영화박물관,0
2013.09,아프리카박물관,0
2013.09,여미지식물원,0
2013.09,이중섭미술관,16323
2013.09,익스트림 아일랜드,0
2013.09,일출랜드,32595
2013.09,정방폭포,75102
2013.09,제주민속촌박물관,0
2013.09,제주조각공원,10590
2013.09,제주추사관,5331
2013.09,중문주상절리대,111106
2013.09,천제연폭포,48883
2013.09,천지연폭포,117749
2013.09,카멜리아힐,0
2013.09,테디베어뮤지엄,38937
2013.09,퍼시픽랜드,0
2013.09,아쿠아플라넷,0
2013.09,화락원,0
2013.1,(주)제주미니미니랜드,0
2013.1,국립제주박물관,39333
2013.1,도립미술관,0
2013.1,만장굴관광지,58088
2013.1,목석원,0
2013.1,민속자연사박물관,79192
2013.1,비자림,50917
2013.1,산굼부리,0
2013.1,삼성혈,0
2013.1,삼양선사유적지,2403
2013.1,생각하는 정원,0
2013.1,절물자연휴양림,71851
2013.1,제주도립 김창열미술관,0
2013.1,제주돌문화공원,43543
2013.1,제주러브랜드,0
2013.1,제주목관아지,11824
2013.1,제주별빛누리공원,8043
2013.1,제주항일기념관,9812
2013.1,한라산국립공원,148960
2013.1,한림공원,0
2013.1,항몽 유적지,10739
2013.1,해녀 박물관,52303
2013.1,감귤박물관,5650
2013.1,기당미술관,1122
2013.1,마라해양도립공원,21956
2013.1,박물관은살아있다,0
2013.1,산방산,70512
2013.1,서귀포도립해양공원,14162
2013.1,서귀포자연휴양림,11941
2013.1,서복전시관,4900
2013.1,성산일출봉,193353
2013.1,소리섬박물관,0
2013.1,소인국테마파크,0
2013.1,신영영화박물관,0
2013.1,아프리카박물관,0
2013.1,여미지식물원,0
2013.1,이중섭미술관,19752
2013.1,익스트림 아일랜드,0
2013.1,일출랜드,47677
2013.1,정방폭포,79248
2013.1,제주민속촌박물관,0
2013.1,제주조각공원,1548
2013.1,제주추사관,4559
2013.1,중문주상절리대,158764
2013.1,천제연폭포,59661
2013.1,천지연폭포,152584
2013.1,카멜리아힐,0
2013.1,테디베어뮤지엄,31935
2013.1,퍼시픽랜드,0
2013.1,아쿠아플라넷,0
2013.1,화락원,0
2013.11,(주)제주미니미니랜드,0
2013.11,국립제주박물관,22350
2013.11,도립미술관,0
2013.11,만장굴관광지,39092
2013.11,목석원,0
2013.11,민속자연사박물관,74211
2013.11,비자림,41399
2013.11,산굼부리,0
2013.11,삼성혈,0
2013.11,삼양선사유적지,2869
2013.11,생각하는 정원,0
2013.11,절물자연휴양림,51333
2013.11,제주도립 김창열미술관,0
2013.11,제주돌문화공원,25851
2013.11,제주러브랜드,0
2013.11,제주목관아지,7671
2013.11,제주별빛누리공원,5823
2013.11,제주항일기념관,4876
2013.11,한라산국립공원,113726
2013.11,한림공원,0
2013.11,항몽 유적지,8533
2013.11,해녀 박물관,8776
2013.11,감귤박물관,5499
2013.11,기당미술관,1234
2013.11,마라해양도립공원,21470
2013.11,박물관은살아있다,0
2013.11,산방산,52022
2013.11,서귀포도립해양공원,10913
2013.11,서귀포자연휴양림,7019
2013.11,서복전시관,4579
2013.11,성산일출봉,143253
2013.11,소리섬박물관,0
2013.11,소인국테마파크,0
2013.11,신영영화박물관,0
2013.11,아프리카박물관,0
2013.11,여미지식물원,0
2013.11,이중섭미술관,17836
2013.11,익스트림 아일랜드,0
2013.11,일출랜드,33077
2013.11,정방폭포,56420
2013.11,제주민속촌박물관,0
2013.11,제주조각공원,1113
2013.11,제주추사관,6382
2013.11,중문주상절리대,110838
2013.11,천제연폭포,43235
2013.11,천지연폭포,105066
2013.11,카멜리아힐,0
2013.11,테디베어뮤지엄,19547
2013.11,퍼시픽랜드,0
2013.11,아쿠아플라넷,0
2013.11,화락원,0
2013.12,(주)제주미니미니랜드,0
2013.12,국립제주박물관,23910
2013.12,도립미술관,0
2013.12,만장굴관광지,37761
2013.12,목석원,0
2013.12,민속자연사박물관,73368
2013.12,비자림,25735
2013.12,산굼부리,0
2013.12,삼성혈,0
2013.12,삼양선사유적지,2659
2013.12,생각하는 정원,0
2013.12,절물자연휴양림,25023
2013.12,제주도립 김창열미술관,0
2013.12,제주돌문화공원,13690
2013.12,제주러브랜드,0
2013.12,제주목관아지,8407
2013.12,제주별빛누리공원,4813
2013.12,제주항일기념관,2483
2013.12,한라산국립공원,73717
2013.12,한림공원,0
2013.12,항몽 유적지,8022
2013.12,해녀 박물관,9794
2013.12,감귤박물관,5766
2013.12,기당미술관,883
2013.12,마라해양도립공원,14434
2013.12,박물관은살아있다,0
2013.12,산방산,37119
2013.12,서귀포도립해양공원,9464
2013.12,서귀포자연휴양림,3941
2013.12,서복전시관,4598
2013.12,성산일출봉,137967
2013.12,소리섬박물관,0
2013.12,소인국테마파크,0
2013.12,신영영화박물관,0
2013.12,아프리카박물관,0
2013.12,여미지식물원,0
2013.12,이중섭미술관,17946
2013.12,익스트림 아일랜드,0
2013.12,일출랜드,16878
2013.12,정방폭포,37133
2013.12,제주민속촌박물관,0
2013.12,제주조각공원,688
2013.12,제주추사관,8050
2013.12,중문주상절리대,67731
2013.12,천제연폭포,32970
2013.12,천지연폭포,71894
2013.12,카멜리아힐,0
2013.12,테디베어뮤지엄,21339
2013.12,퍼시픽랜드,0
2013.12,아쿠아플라넷,0
2013.12,화락원,0
2014.01,(주)제주미니미니랜드,0
2014.01,국립제주박물관,27691
2014.01,도립미술관,6515
2014.01,만장굴관광지,46355
2014.01,목석원,0
2014.01,민속자연사박물관,24548
2014.01,비자림,30262
2014.01,산굼부리,0
2014.01,삼성혈,0
2014.01,삼양선사유적지,2817
2014.01,생각하는 정원,0
2014.01,절물자연휴양림,27302
2014.01,제주도립 김창열미술관,0
2014.01,제주돌문화공원,6711
2014.01,제주러브랜드,0
2014.01,제주목관아지,5678
2014.01,제주별빛누리공원,5532
2014.01,제주항일기념관,7897
2014.01,한라산국립공원,136178
2014.01,한림공원,0
2014.01,항몽 유적지,6343
2014.01,해녀 박물관,6868
2014.01,감귤박물관,5923
2014.01,기당미술관,806
2014.01,마라해양도립공원,21191
2014.01,박물관은살아있다,0
2014.01,산방산,46402
2014.01,서귀포도립해양공원,11212
2014.01,서귀포자연휴양림,4429
2014.01,서복전시관,5101
2014.01,성산일출봉,173494
2014.01,소리섬박물관,0
2014.01,소인국테마파크,0
2014.01,신영영화박물관,0
2014.01,아프리카박물관,0
2014.01,여미지식물원,0
2014.01,이중섭미술관,24218
2014.01,익스트림 아일랜드,0
2014.01,일출랜드,18026
2014.01,정방폭포,48763
2014.01,제주민속촌박물관,0
2014.01,제주조각공원,776
2014.01,제주추사관,5635
2014.01,중문주상절리대,79591
2014.01,천제연폭포,42609
2014.01,천지연폭포,83380
2014.01,카멜리아힐,0
2014.01,테디베어뮤지엄,22852
2014.01,퍼시픽랜드,0
2014.01,아쿠아플라넷,81462
2014.01,화락원,0
2014.02,(주)제주미니미니랜드,0
2014.02,국립제주박물관,21839
2014.02,도립미술관,4767
2014.02,만장굴관광지,41517
2014.02,목석원,0
2014.02,민속자연사박물관,20891
2014.02,비자림,29038
2014.02,산굼부리,0
2014.02,삼성혈,0
